zone,week,person,table,group,role
Zone 4,10,Person 4524,46,47,
Zone 4,10,Person 2781,47,48,Leader
Zone 4,10,Person 2040,47,48,Scribe
Zone 4,10,Person 1384,47,48,Researcher
Zone 4,10,Person 1080,47,48,
Zone 4,10,Person 4544,47,48,
Zone 4,10,Person 4520,47,48,
Zone 4,10,Person 2785,48,49,Leader
Zone 4,10,Person 2508,48,49,Scribe
Zone 4,10,Person 2497,48,49,Researcher
Zone 4,10,Person 795,48,49,
Zone 4,10,Person 3646,48,49,
Zone 4,10,Person 1046,48,49,
Zone 4,10,Person 2804,49,50,Leader
Zone 4,10,Person 2053,49,50,Scribe
Zone 4,10,Person 2045,49,50,Researcher
Zone 4,10,Person 1116,49,50,
Zone 4,10,Person 402,49,50,
Zone 4,10,Person 1122,49,50,
Zone 4,10,Person 2807,51,51,Leader
Zone 4,10,Person 2049,51,51,Scribe
Zone 4,10,Person 1318,51,51,Researcher
Zone 4,10,Person 1062,51,51,
Zone 4,10,Person 414,51,51,
Zone 4,10,Person 4548,51,51,
Zone 4,10,Person 2813,52,52,Leader
Zone 4,10,Person 2057,52,52,Scribe
Zone 4,10,Person 1353,52,52,Researcher
Zone 4,10,Person 443,52,52,
Zone 4,10,Person 397,52,52,
Zone 4,10,Person 445,52,52,
Zone 4,10,Person 2827,60,53,Leader
Zone 4,10,Person 2102,60,53,Scribe
Zone 4,10,Person 1320,60,53,Researcher
Zone 4,10,Person 4459,60,53,
Zone 4,10,Person 346,60,53,
Zone 4,10,Person 1031,60,53,
Zone 4,10,Person 2832,55,54,Leader
Zone 4,10,Person 2083,55,54,Scribe
Zone 4,10,Person 1521,55,54,Researcher
Zone 4,10,Person 3709,55,54,
Zone 4,10,Person 4570,55,54,
Zone 4,10,Person 428,55,54,
Zone 4,10,Person 2836,53,55,Leader
Zone 4,10,Person 2058,53,55,Scribe
Zone 4,10,Person 2177,53,55,Researcher
Zone 4,10,Person 1171,53,55,
Zone 4,10,Person 1231,53,55,
Zone 4,10,Person 4579,53,55,
Zone 4,10,Person 2839,54,56,Leader
Zone 4,10,Person 2064,54,56,Scribe
Zone 4,10,Person 1403,54,56,Researcher
Zone 4,10,Person 598,54,56,
Zone 4,10,Person 1153,54,56,
Zone 4,10,Person 4526,54,56,
Zone 4,10,Person 2846,56,57,Leader
Zone 4,10,Person 2421,56,57,Scribe
Zone 4,10,Person 1567,56,57,Researcher
Zone 4,10,Person 1483,56,57,
Zone 4,10,Person 4799,56,57,
Zone 4,10,Person 629,56,57,
Zone 4,10,Person 2847,57,58,Leader
Zone 4,10,Person 2148,57,58,Scribe
Zone 4,10,Person 2204,57,58,Researcher
Zone 4,10,Person 435,57,58,
Zone 4,10,Person 489,57,58,
Zone 4,10,Person 3761,57,58,
Zone 4,10,Person 2848,58,59,Leader
Zone 4,10,Person 2108,58,59,Scribe
Zone 4,10,Person 1291,58,59,Researcher
Zone 4,10,Person 1123,58,59,
Zone 4,10,Person 4565,58,59,
Zone 4,10,Person 4556,58,59,
Zone 4,10,Person 2858,59,60,Leader
Zone 4,10,Person 2114,59,60,Scribe
Zone 4,10,Person 1319,59,60,Researcher
Zone 4,10,Person 401,59,60,
Zone 4,10,Person 3705,59,60,
Zone 4,10,Person 4541,59,60,
Zone 4,10,Person 2863,67,61,Leader
Zone 4,10,Person 2132,67,61,Scribe
Zone 4,10,Person 1435,67,61,Researcher
Zone 4,10,Person 3724,67,61,
Zone 4,10,Person 3720,67,61,
Zone 4,10,Person 448,67,61,
Zone 4,10,Person 2868,62,62,Leader
Zone 4,10,Person 2140,62,62,Scribe
Zone 4,10,Person 1486,62,62,Researcher
Zone 4,10,Person 449,62,62,
Zone 4,10,Person 423,62,62,
Zone 4,10,Person 3752,62,62,
Zone 4,10,Person 2870,63,63,Leader
Zone 4,10,Person 2162,63,63,Scribe
Zone 4,10,Person 1393,63,63,Researcher
Zone 4,10,Person 386,63,63,
Zone 4,10,Person 424,63,63,
Zone 4,10,Person 1188,63,63,
Zone 4,10,Person 2871,61,64,Leader
Zone 4,10,Person 2178,61,64,Scribe
Zone 4,10,Person 2229,61,64,Researcher
Zone 4,10,Person 510,61,64,
Zone 4,10,Person 1276,61,64,
Zone 4,10,Person 4720,61,64,
Zone 4,10,Person 2873,65,65,Leader
Zone 4,10,Person 2175,65,65,Scribe
Zone 4,10,Person 2258,65,65,Researcher
Zone 4,10,Person 1238,65,65,
Zone 4,10,Person 2145,65,65,
Zone 4,10,Person 4560,65,65,
Zone 4,10,Person 2882,64,66,Leader
Zone 4,10,Person 2180,64,66,Scribe
Zone 4,10,Person 1565,64,66,Researcher
Zone 4,10,Person 3762,64,66,
Zone 4,10,Person 3794,64,66,
Zone 4,10,Person 567,64,66,
Zone 4,10,Person 2886,66,67,Leader
Zone 4,10,Person 2335,66,67,Scribe
Zone 4,10,Person 2334,66,67,Researcher
Zone 4,10,Person 651,66,67,
Zone 4,10,Person 4777,66,67,
Zone 4,10,Person 529,66,67,
Zone 4,10,Person 2888,68,68,Leader
Zone 4,10,Person 2182,68,68,Scribe
Zone 4,10,Person 1579,68,68,Researcher
Zone 4,10,Person 4625,68,68,
Zone 4,10,Person 453,68,68,
Zone 4,10,Person 1262,68,68,
Zone 4,10,Person 2890,72,69,Leader
Zone 4,10,Person 2228,72,69,Scribe
Zone 4,10,Person 1538,72,69,Researcher
Zone 4,10,Person 3750,72,69,
Zone 4,10,Person 1189,72,69,
Zone 4,10,Person 478,72,69,
Zone 4,10,Person 2895,69,70,Leader
Zone 4,10,Person 2223,69,70,Scribe
Zone 4,10,Person 1492,69,70,Researcher
Zone 4,10,Person 3741,69,70,
Zone 4,10,Person 3783,69,70,
Zone 4,10,Person 4593,69,70,
Zone 4,10,Person 2899,70,71,Leader
Zone 4,10,Person 2185,70,71,Scribe
Zone 4,10,Person 1415,70,71,Researcher
Zone 4,10,Person 434,70,71,
Zone 4,10,Person 4582,70,71,
Zone 4,10,Person 4543,70,71,
Zone 4,10,Person 2906,71,72,Leader
Zone 4,10,Person 2220,71,72,Scribe
Zone 4,10,Person 1520,71,72,Researcher
Zone 4,10,Person 1144,71,72,
Zone 4,10,Person 4620,71,72,
Zone 4,10,Person 3820,71,72,
Zone 4,10,Person 2909,73,73,Leader
Zone 4,10,Person 2521,73,73,Scribe
Zone 4,10,Person 1656,73,73,Researcher
Zone 4,10,Person 1572,73,73,
Zone 4,10,Person 1660,73,73,
Zone 4,10,Person 4403,73,73,
Zone 4,10,Person 2916,76,74,Leader
Zone 4,10,Person 2227,76,74,Scribe
Zone 4,10,Person 2268,76,74,Researcher
Zone 4,10,Person 461,76,74,
Zone 4,10,Person 450,76,74,
Zone 4,10,Person 3725,76,74,
Zone 4,10,Person 2917,74,75,Leader
Zone 4,10,Person 2279,74,75,Scribe
Zone 4,10,Person 1643,74,75,Researcher
Zone 4,10,Person 459,74,75,
Zone 4,10,Person 463,74,75,
Zone 4,10,Person 3812,74,75,
Zone 4,10,Person 2922,75,76,Leader
Zone 4,10,Person 2217,75,76,Scribe
Zone 4,10,Person 1642,75,76,Researcher
Zone 4,10,Person 1214,75,76,
Zone 4,10,Person 1260,75,76,
Zone 4,10,Person 1264,75,76,
Zone 4,10,Person 2926,84,77,Leader
Zone 4,10,Person 2483,84,77,Scribe
Zone 4,10,Person 2484,84,77,Researcher
Zone 4,10,Person 2478,84,77,
Zone 4,10,Person 682,84,77,
Zone 4,10,Person 3747,84,77,
Zone 4,10,Person 2931,78,78,Leader
Zone 4,10,Person 2230,78,78,Scribe
Zone 4,10,Person 2318,78,78,Researcher
Zone 4,10,Person 516,78,78,
Zone 4,10,Person 3801,78,78,
Zone 4,10,Person 4681,78,78,
Zone 4,10,Person 2932,77,79,Leader
Zone 4,10,Person 2528,77,79,Scribe
Zone 4,10,Person 2503,77,79,Researcher
Zone 4,10,Person 808,77,79,
Zone 4,10,Person 1676,77,79,
Zone 4,10,Person 1211,77,79,
Zone 4,10,Person 2933,80,80,Leader
Zone 4,10,Person 2454,80,80,Scribe
Zone 4,10,Person 1603,80,80,Researcher
Zone 4,10,Person 727,80,80,
Zone 4,10,Person 1545,80,80,
Zone 4,10,Person 472,80,80,
Zone 4,10,Person 2935,79,81,Leader
Zone 4,10,Person 2238,79,81,Scribe
Zone 4,10,Person 2304,79,81,Researcher
Zone 4,10,Person 553,79,81,
Zone 4,10,Person 1301,79,81,
Zone 4,10,Person 596,79,81,
Zone 4,10,Person 2936,81,82,Leader
Zone 4,10,Person 2241,81,82,Scribe
Zone 4,10,Person 2403,81,82,Researcher
Zone 4,10,Person 669,81,82,
Zone 4,10,Person 2257,81,82,
Zone 4,10,Person 4659,81,82,
Zone 4,10,Person 2938,83,83,Leader
Zone 4,10,Person 2274,83,83,Scribe
Zone 4,10,Person 2449,83,83,Researcher
Zone 4,10,Person 704,83,83,
Zone 4,10,Person 561,83,83,
Zone 4,10,Person 3811,83,83,
Zone 4,10,Person 2942,82,84,Leader
Zone 4,10,Person 2265,82,84,Scribe
Zone 4,10,Person 2539,82,84,Researcher
Zone 4,10,Person 1672,82,84,
Zone 4,10,Person 24,82,84,
Zone 4,10,Person 581,82,84,
Zone 4,10,Person 2949,96,85,Leader
Zone 4,10,Person 2266,96,85,Scribe
Zone 4,10,Person 2547,96,85,Researcher
Zone 4,10,Person 497,96,85,
Zone 4,10,Person 456,96,85,
Zone 4,10,Person 4618,96,85,
Zone 4,10,Person 2950,85,86,Leader
Zone 4,10,Person 2281,85,86,Scribe
Zone 4,10,Person 4738,85,86,Researcher
Zone 4,10,Person 593,85,86,
Zone 4,10,Person 570,85,86,
Zone 4,10,Person 3861,85,86,
Zone 4,10,Person 2957,90,87,Leader
Zone 4,10,Person 2501,90,87,Scribe
Zone 4,10,Person 4173,90,87,Researcher
Zone 4,10,Person 672,90,87,
Zone 4,10,Person 1525,90,87,
Zone 4,10,Person 1283,90,87,
Zone 4,10,Person 2971,86,88,Leader
Zone 4,10,Person 2532,86,88,Scribe
Zone 4,10,Person 4991,86,88,Researcher
Zone 4,10,Person 4983,86,88,
Zone 4,10,Person 4225,86,88,
Zone 4,10,Person 3827,86,88,
Zone 4,10,Person 2977,87,89,Leader
Zone 4,10,Person 2300,87,89,Scribe
Zone 4,10,Person 4786,87,89,Researcher
Zone 4,10,Person 3859,87,89,
Zone 4,10,Person 3856,87,89,
Zone 4,10,Person 3862,87,89,
Zone 4,10,Person 2978,88,90,Leader
Zone 4,10,Person 2364,88,90,Scribe
Zone 4,10,Person 3835,88,90,Researcher
Zone 4,10,Person 1321,88,90,
Zone 4,10,Person 1335,88,90,
Zone 4,10,Person 4686,88,90,
Zone 4,10,Person 2979,100,91,Leader
Zone 4,10,Person 2381,100,91,Scribe
Zone 4,10,Person 3775,100,91,Researcher
Zone 4,10,Person 3773,100,91,
Zone 4,10,Person 3803,100,91,
Zone 4,10,Person 4669,100,91,
Zone 4,10,Person 2983,89,92,Leader
Zone 4,10,Person 2367,89,92,Scribe
Zone 4,10,Person 4663,89,92,Researcher
Zone 4,10,Person 3834,89,92,
Zone 4,10,Person 2249,89,92,
Zone 4,10,Person 4719,89,92,
Zone 4,10,Person 2984,92,93,Leader
Zone 4,10,Person 2319,92,93,Scribe
Zone 4,10,Person 4639,92,93,Researcher
Zone 4,10,Person 465,92,93,
Zone 4,10,Person 1307,92,93,
Zone 4,10,Person 3756,92,93,
Zone 4,10,Person 2992,95,94,Leader
Zone 4,10,Person 2492,95,94,Scribe
Zone 4,10,Person 4675,95,94,Researcher
Zone 4,10,Person 4661,95,94,
Zone 4,10,Person 3879,95,94,
Zone 4,10,Person 4604,95,94,
Zone 4,10,Person 2993,91,95,Leader
Zone 4,10,Person 2336,91,95,Scribe
Zone 4,10,Person 4769,91,95,Researcher
Zone 4,10,Person 2315,91,95,
Zone 4,10,Person 4749,91,95,
Zone 4,10,Person 4727,91,95,
Zone 4,10,Person 3002,93,96,Leader
Zone 4,10,Person 2380,93,96,Scribe
Zone 4,10,Person 3937,93,96,Researcher
Zone 4,10,Person 3899,93,96,
Zone 4,10,Person 646,93,96,
Zone 4,10,Person 4721,93,96,
Zone 4,10,Person 3008,97,97,Leader
Zone 4,10,Person 2397,97,97,Scribe
Zone 4,10,Person 3868,97,97,Researcher
Zone 4,10,Person 611,97,97,
Zone 4,10,Person 661,97,97,
Zone 4,10,Person 586,97,97,
Zone 4,10,Person 3010,94,98,Leader
Zone 4,10,Person 2409,94,98,Scribe
Zone 4,10,Person 4774,94,98,Researcher
Zone 4,10,Person 1341,94,98,
Zone 4,10,Person 3904,94,98,
Zone 4,10,Person 1330,94,98,
Zone 4,10,Person 3013,98,99,Leader
Zone 4,10,Person 2371,98,99,Scribe
Zone 4,10,Person 4779,98,99,Researcher
Zone 4,10,Person 4800,98,99,
Zone 4,10,Person 589,98,99,
Zone 4,10,Person 1296,98,99,
Zone 4,10,Person 3014,102,100,Leader
Zone 4,10,Person 2400,102,100,Scribe
Zone 4,10,Person 3813,102,100,Researcher
Zone 4,10,Person 2246,102,100,
Zone 4,10,Person 4807,102,100,
Zone 4,10,Person 595,102,100,
Zone 4,10,Person 3016,109,101,Leader
Zone 4,10,Person 2407,109,101,Scribe
Zone 4,10,Person 4037,109,101,Researcher
Zone 4,10,Person 701,109,101,
Zone 4,10,Person 4836,109,101,
Zone 4,10,Person 4691,109,101,
Zone 4,10,Person 3032,103,102,Leader
Zone 4,10,Person 2417,103,102,Scribe
Zone 4,10,Person 3992,103,102,Researcher
Zone 4,10,Person 635,103,102,
Zone 4,10,Person 1364,103,102,
Zone 4,10,Person 1308,103,102,
Zone 4,10,Person 3042,99,103,Leader
Zone 4,10,Person 2423,99,103,Scribe
Zone 4,10,Person 3897,99,103,Researcher
Zone 4,10,Person 585,99,103,
Zone 4,10,Person 540,99,103,
Zone 4,10,Person 3884,99,103,
Zone 4,10,Person 3044,104,104,Leader
Zone 4,10,Person 2428,104,104,Scribe
Zone 4,10,Person 4790,104,104,Researcher
Zone 4,10,Person 663,104,104,
Zone 4,10,Person 3921,104,104,
Zone 4,10,Person 574,104,104,
Zone 4,10,Person 3047,101,105,Leader
Zone 4,10,Person 2429,101,105,Scribe
Zone 4,10,Person 4768,101,105,Researcher
Zone 4,10,Person 648,101,105,
Zone 4,10,Person 550,101,105,
Zone 4,10,Person 2194,101,105,
Zone 4,10,Person 3048,115,106,Leader
Zone 4,10,Person 2437,115,106,Scribe
Zone 4,10,Person 4739,115,106,Researcher
Zone 4,10,Person 1352,115,106,
Zone 4,10,Person 4723,115,106,
Zone 4,10,Person 4503,115,106,
Zone 4,10,Person 3055,105,107,Leader
Zone 4,10,Person 2438,105,107,Scribe
Zone 4,10,Person 3956,105,107,Researcher
Zone 4,10,Person 653,105,107,
Zone 4,10,Person 4632,105,107,
Zone 4,10,Person 4589,105,107,
Zone 4,10,Person 3059,106,108,Leader
Zone 4,10,Person 2486,106,108,Scribe
Zone 4,10,Person 4033,106,108,Researcher
Zone 4,10,Person 1548,106,108,
Zone 4,10,Person 1600,106,108,
Zone 4,10,Person 1132,106,108,
Zone 4,10,Person 3060,108,109,Leader
Zone 4,10,Person 2511,108,109,Scribe
Zone 4,10,Person 4958,108,109,Researcher
Zone 4,10,Person 804,108,109,
Zone 4,10,Person 4998,108,109,
Zone 4,10,Person 1332,108,109,
Zone 4,10,Person 3070,113,110,Leader
Zone 4,10,Person 2534,113,110,Scribe
Zone 4,10,Person 3890,113,110,Researcher
Zone 4,10,Person 1377,113,110,
Zone 4,10,Person 3878,113,110,
Zone 4,10,Person 4512,113,110,
Zone 4,10,Person 3081,107,111,Leader
Zone 4,10,Person 2541,107,111,Scribe
Zone 4,10,Person 3887,107,111,Researcher
Zone 4,10,Person 615,107,111,
Zone 4,10,Person 3920,107,111,
Zone 4,10,Person 3670,107,111,
Zone 4,10,Person 3084,111,112,Leader
Zone 4,10,Person 2549,111,112,Scribe
Zone 4,10,Person 3900,111,112,Researcher
Zone 4,10,Person 1327,111,112,
Zone 4,10,Person 571,111,112,
Zone 4,10,Person 303,111,112,
Zone 4,10,Person 3089,112,113,Leader
Zone 4,10,Person 2551,112,113,Scribe
Zone 4,10,Person 4219,112,113,Researcher
Zone 4,10,Person 817,112,113,
Zone 4,10,Person 810,112,113,
Zone 4,10,Person 3528,112,113,
Zone 4,10,Person 3090,110,114,Leader
Zone 4,10,Person 2553,110,114,Scribe
Zone 4,10,Person 4706,110,114,Researcher
Zone 4,10,Person 490,110,114,
Zone 4,10,Person 1263,110,114,
Zone 4,10,Person 4608,110,114,
Zone 4,10,Person 3095,118,115,Leader
Zone 4,10,Person 2580,118,115,Scribe
Zone 4,10,Person 22,118,115,Researcher
Zone 4,10,Person 1725,118,115,
Zone 4,10,Person 838,118,115,
Zone 4,10,Person 3483,118,115,
Zone 4,10,Person 3102,127,116,Leader
Zone 4,10,Person 3925,127,116,Scribe
Zone 4,10,Person 3911,127,116,Researcher
Zone 4,10,Person 2356,127,116,
Zone 4,10,Person 4756,127,116,
Zone 4,10,Person 3719,127,116,
Zone 4,10,Person 3103,114,117,Leader
Zone 4,10,Person 4785,114,117,Scribe
Zone 4,10,Person 3965,114,117,Researcher
Zone 4,10,Person 631,114,117,
Zone 4,10,Person 626,114,117,
Zone 4,10,Person 1142,114,117,
Zone 4,10,Person 3106,117,118,Leader
Zone 4,10,Person 4803,117,118,Scribe
Zone 4,10,Person 3928,117,118,Researcher
Zone 4,10,Person 1381,117,118,
Zone 4,10,Person 1387,117,118,
Zone 4,10,Person 4506,117,118,
Zone 4,10,Person 3108,119,119,Leader
Zone 4,10,Person 3980,119,119,Scribe
Zone 4,10,Person 4559,119,119,Researcher
Zone 4,10,Person 662,119,119,
Zone 4,10,Person 1367,119,119,
Zone 4,10,Person 3742,119,119,
Zone 4,10,Person 3113,132,120,Leader
Zone 4,10,Person 3943,132,120,Scribe
Zone 4,10,Person 4796,132,120,Researcher
Zone 4,10,Person 632,132,120,
Zone 4,10,Person 1417,132,120,
Zone 4,10,Person 3527,132,120,
Zone 4,10,Person 3118,116,121,Leader
Zone 4,10,Person 4849,116,121,Scribe
Zone 4,10,Person 4832,116,121,Researcher
Zone 4,10,Person 2350,116,121,
Zone 4,10,Person 4772,116,121,
Zone 4,10,Person 3623,116,121,
Zone 4,10,Person 3119,124,122,Leader
Zone 4,10,Person 3999,124,122,Scribe
Zone 4,10,Person 4872,124,122,Researcher
Zone 4,10,Person 2422,124,122,
Zone 4,10,Person 637,124,122,
Zone 4,10,Person 3546,124,122,
Zone 4,10,Person 3120,120,123,Leader
Zone 4,10,Person 4895,120,123,Scribe
Zone 4,10,Person 4046,120,123,Researcher
Zone 4,10,Person 747,120,123,
Zone 4,10,Person 1574,120,123,
Zone 4,10,Person 3533,120,123,
Zone 4,10,Person 3121,121,124,Leader
Zone 4,10,Person 4883,121,124,Scribe
Zone 4,10,Person 4839,121,124,Researcher
Zone 4,10,Person 1496,121,124,
Zone 4,10,Person 1562,121,124,
Zone 4,10,Person 3530,121,124,
Zone 4,10,Person 3126,122,125,Leader
Zone 4,10,Person 4840,122,125,Scribe
Zone 4,10,Person 4868,122,125,Researcher
Zone 4,10,Person 666,122,125,
Zone 4,10,Person 4583,122,125,
Zone 4,10,Person 3542,122,125,
Zone 4,10,Person 3131,123,126,Leader
Zone 4,10,Person 4835,123,126,Scribe
Zone 4,10,Person 4810,123,126,Researcher
Zone 4,10,Person 670,123,126,
Zone 4,10,Person 1502,123,126,
Zone 4,10,Person 4450,123,126,
Zone 4,10,Person 3133,125,127,Leader
Zone 4,10,Person 4006,125,127,Scribe
Zone 4,10,Person 4793,125,127,Researcher
Zone 4,10,Person 641,125,127,
Zone 4,10,Person 1385,125,127,
Zone 4,10,Person 3508,125,127,
Zone 4,10,Person 3136,139,128,Leader
Zone 4,10,Person 3977,139,128,Scribe
Zone 4,10,Person 4856,139,128,Researcher
Zone 4,10,Person 705,139,128,
Zone 4,10,Person 1561,139,128,
Zone 4,10,Person 4370,139,128,
Zone 4,10,Person 3147,133,129,Leader
Zone 4,10,Person 3958,133,129,Scribe
Zone 4,10,Person 3934,133,129,Researcher
Zone 4,10,Person 590,133,129,
Zone 4,10,Person 4553,133,129,
Zone 4,10,Person 364,133,129,
Zone 4,10,Person 3152,126,130,Leader
Zone 4,10,Person 4179,126,130,Scribe
Zone 4,10,Person 4884,126,130,Researcher
Zone 4,10,Person 766,126,130,
Zone 4,10,Person 4861,126,130,
Zone 4,10,Person 3652,126,130,
Zone 4,10,Person 3155,129,131,Leader
Zone 4,10,Person 4112,129,131,Scribe
Zone 4,10,Person 4916,129,131,Researcher
Zone 4,10,Person 703,129,131,
Zone 4,10,Person 1461,129,131,
Zone 4,10,Person 3746,129,131,
Zone 4,10,Person 3158,134,132,Leader
Zone 4,10,Person 4108,134,132,Scribe
Zone 4,10,Person 4878,134,132,Researcher
Zone 4,10,Person 1463,134,132,
Zone 4,10,Person 1390,134,132,
Zone 4,10,Person 4381,134,132,
Zone 4,10,Person 3161,131,133,Leader
Zone 4,10,Person 4845,131,133,Scribe
Zone 4,10,Person 4140,131,133,Researcher
Zone 4,10,Person 1391,131,133,
Zone 4,10,Person 719,131,133,
Zone 4,10,Person 309,131,133,
Zone 4,10,Person 3162,147,134,Leader
Zone 4,10,Person 4021,147,134,Scribe
Zone 4,10,Person 4031,147,134,Researcher
Zone 4,10,Person 4896,147,134,
Zone 4,10,Person 4015,147,134,
Zone 4,10,Person 257,147,134,
Zone 4,10,Person 3172,128,135,Leader
Zone 4,10,Person 4051,128,135,Scribe
Zone 4,10,Person 4010,128,135,Researcher
Zone 4,10,Person 2404,128,135,
Zone 4,10,Person 4637,128,135,
Zone 4,10,Person 3754,128,135,
Zone 4,10,Person 3174,137,136,Leader
Zone 4,10,Person 4859,137,136,Scribe
Zone 4,10,Person 4183,137,136,Researcher
Zone 4,10,Person 758,137,136,
Zone 4,10,Person 1639,137,136,
Zone 4,10,Person 1033,137,136,
Zone 4,10,Person 3177,136,137,Leader
Zone 4,10,Person 4117,136,137,Scribe
Zone 4,10,Person 4089,136,137,Researcher
Zone 4,10,Person 711,136,137,
Zone 4,10,Person 800,136,137,
Zone 4,10,Person 3748,136,137,
Zone 4,10,Person 3182,130,138,Leader
Zone 4,10,Person 4125,130,138,Scribe
Zone 4,10,Person 4858,130,138,Researcher
Zone 4,10,Person 1575,130,138,
Zone 4,10,Person 1576,130,138,
Zone 4,10,Person 1011,130,138,
Zone 4,10,Person 3184,145,139,Leader
Zone 4,10,Person 4908,145,139,Scribe
Zone 4,10,Person 4701,145,139,Researcher
Zone 4,10,Person 2442,145,139,
Zone 4,10,Person 772,145,139,
Zone 4,10,Person 3702,145,139,
Zone 4,10,Person 3193,135,140,Leader
Zone 4,10,Person 4208,135,140,Scribe
Zone 4,10,Person 4914,135,140,Researcher
Zone 4,10,Person 725,135,140,
Zone 4,10,Person 4436,135,140,
Zone 4,10,Person 3664,135,140,
Zone 4,10,Person 3194,140,141,Leader
Zone 4,10,Person 4912,140,141,Scribe
Zone 4,10,Person 4871,140,141,Researcher
Zone 4,10,Person 1610,140,141,
Zone 4,10,Person 4515,140,141,
Zone 4,10,Person 3598,140,141,
Zone 4,10,Person 3195,138,142,Leader
Zone 4,10,Person 4085,138,142,Scribe
Zone 4,10,Person 3410,138,142,Researcher
Zone 4,10,Person 748,138,142,
Zone 4,10,Person 806,138,142,
Zone 4,10,Person 4495,138,142,
Zone 4,10,Person 3196,141,143,Leader
Zone 4,10,Person 4923,141,143,Scribe
Zone 4,10,Person 4906,141,143,Researcher
Zone 4,10,Person 736,141,143,
Zone 4,10,Person 4596,141,143,
Zone 4,10,Person 4597,141,143,
Zone 4,10,Person 3197,143,144,Leader
Zone 4,10,Person 4159,143,144,Scribe
Zone 4,10,Person 4137,143,144,Researcher
Zone 4,10,Person 753,143,144,
Zone 4,10,Person 4963,143,144,
Zone 4,10,Person 3626,143,144,
Zone 4,10,Person 3201,142,145,Leader
Zone 4,10,Person 4192,142,145,Scribe
Zone 4,10,Person 4945,142,145,Researcher
Zone 4,10,Person 2493,142,145,
Zone 4,10,Person 3660,142,145,
Zone 4,10,Person 3699,142,145,
Zone 4,10,Person 3203,150,146,Leader
Zone 4,10,Person 4919,150,146,Scribe
Zone 4,10,Person 4973,150,146,Researcher
Zone 4,10,Person 793,150,146,
Zone 4,10,Person 3665,150,146,
Zone 4,10,Person 1022,150,146,
Zone 4,10,Person 3208,149,147,Leader
Zone 4,10,Person 4120,149,147,Scribe
Zone 4,10,Person 4949,149,147,Researcher
Zone 4,10,Person 4955,149,147,
Zone 4,10,Person 4313,149,147,
Zone 4,10,Person 217,149,147,
Zone 4,10,Person 3211,144,148,Leader
Zone 4,10,Person 4184,144,148,Scribe
Zone 4,10,Person 4988,144,148,Researcher
Zone 4,10,Person 788,144,148,
Zone 4,10,Person 4494,144,148,
Zone 4,10,Person 1050,144,148,
Zone 4,10,Person 3213,146,149,Leader
Zone 4,10,Person 4213,146,149,Scribe
Zone 4,10,Person 3772,146,149,Researcher
Zone 4,10,Person 809,146,149,
Zone 4,10,Person 493,146,149,
Zone 4,10,Person 4573,146,149,
Zone 4,10,Person 3215,151,150,Leader
Zone 4,10,Person 4206,151,150,Scribe
Zone 4,10,Person 15,151,150,Researcher
Zone 4,10,Person 815,151,150,
Zone 4,10,Person 831,151,150,
Zone 4,10,Person 4355,151,150,
Zone 4,10,Person 3234,148,151,Leader
Zone 4,10,Person 4128,148,151,Scribe
Zone 4,10,Person 3545,148,151,Researcher
Zone 4,10,Person 728,148,151,
Zone 4,10,Person 4464,148,151,
Zone 4,10,Person 3578,148,151,
Zone 4,10,Person 3240,154,152,Leader
Zone 4,10,Person 4951,154,152,Scribe
Zone 4,10,Person 4230,154,152,Researcher
Zone 4,10,Person 1568,154,152,
Zone 4,10,Person 3650,154,152,
Zone 4,10,Person 3551,154,152,
Zone 4,10,Person 3255,152,153,Leader
Zone 4,10,Person 4897,152,153,Scribe
Zone 4,10,Person 3412,152,153,Researcher
Zone 4,10,Person 120,152,153,
Zone 4,10,Person 3440,152,153,
Zone 4,10,Person 4397,152,153,
Zone 4,10,Person 3263,155,154,Leader
Zone 4,10,Person 4215,155,154,Scribe
Zone 4,10,Person 4167,155,154,Researcher
Zone 4,10,Person 1666,155,154,
Zone 4,10,Person 1202,155,154,
Zone 4,10,Person 4614,155,154,
Zone 4,10,Person 3265,156,155,Leader
Zone 4,10,Person 4160,156,155,Scribe
Zone 4,10,Person 4318,156,155,Researcher
Zone 4,10,Person 799,156,155,
Zone 4,10,Person 104,156,155,
Zone 4,10,Person 989,156,155,
Zone 4,10,Person 3270,153,156,Leader
Zone 4,10,Person 4229,153,156,Scribe
Zone 4,10,Person 37,153,156,Researcher
Zone 4,10,Person 4224,153,156,
Zone 4,10,Person 830,153,156,
Zone 4,10,Person 3804,153,156,
Zone 4,10,Person 3289,157,157,Leader
Zone 4,10,Person 4223,157,157,Scribe
Zone 4,10,Person 4297,157,157,Researcher
Zone 4,10,Person 4227,157,157,
Zone 4,10,Person 147,157,157,
Zone 4,10,Person 297,157,157,
Zone 4,10,Person 3292,158,158,Leader
Zone 4,10,Person 4993,158,158,Scribe
Zone 4,10,Person 7,158,158,Researcher
Zone 4,10,Person 1634,158,158,
Zone 4,10,Person 74,158,158,
Zone 4,10,Person 4374,158,158,
Zone 4,10,Person 3294,160,159,Leader
Zone 4,10,Person 4193,160,159,Scribe
Zone 4,10,Person 3728,160,159,Researcher
Zone 4,10,Person 1618,160,159,
Zone 4,10,Person 4576,160,159,
Zone 4,10,Person 3538,160,159,
Zone 4,10,Person 3314,163,160,Leader
Zone 4,10,Person 28,163,160,Scribe
Zone 4,10,Person 3417,163,160,Researcher
